1002340.3,745312,1306733,1238576,727042,4017663,6,56,257,577,104,710
1005043.3,431569,338124,296716,404950,1471344,3,39,290,93,19,114
1009370.3,523351,569583,497197,500032,2090151,7,66,403,267,46,247
1009858.3,227724,84599,67567,198324,578214,5,32,194,121,13,66
102897.3,1013529,2550103,2609944,1052728,7226304,15,172,435,756,215,1980
1044999.3,843851,936574,837758,834718,3452901,27,127,769,440,104,524
1051646.3,1288624,1111177,1008220,1225473,4633494,60,252,1438,1170,233,918
1051646.9,1361239,1172303,1063338,1292538,4889418,62,264,1511,1228,243,966
1079994.3,372477,895292,926022,372413,2566204,8,32,106,363,139,659
1084662.5,632294,1399945,1424398,605996,4062633,2,19,52,492,104,665
1088869.3,501540,781015,769788,537356,2589699,14,132,463,389,84,738
1094174.3,707136,1274913,1238439,709074,3929562,6,33,209,395,72,461
1117646.3,1219226,715341,577988,1026353,3538908,36,115,1036,886,121,368
1120983.3,610402,1267066,1315113,635503,3828084,4,111,437,406,108,1030
1121035.3,604693,1137478,1222990,580284,3545445,5,22,154,488,97,396
1121859.3,1352275,1139593,973024,1208931,4673610,35,96,1094,641,139,380
1122941.3,1188005,673385,550550,1060368,3472305,14,79,623,725,58,246
1141660.3,895069,624930,537682,875203,2931927,32,152,912,524,90,420
1141662.3,1109243,808915,704108,1094713,3716979,32,164,985,641,122,504
1141663.3,1075513,804475,705075,1039162,3622896,41,173,892,560,113,518
1144304.3,753667,1638463,1745807,724580,4862517,1,47,148,573,157,934
1144305.3,818923,1562550,1652299,784525,4818297,13,78,304,653,172,1023
1144306.3,1083396,1699380,1767673,1115414,5665863,15,214,869,551,140,1541
1144307.3,698356,1292713,1288120,710013,3989202,4,37,169,127,20,203
1144308.3,1494622,1428240,1200053,1356762,5479677,27,210,1272,686,166,1056
1144313.4,1561974,852914,680245,1349202,4444335,30,119,1085,850,111,353
1144314.3,1251923,1934526,2023750,1284261,6494460,11,210,1002,697,185,1774
1144315.3,911922,1799150,1855913,846236,5413221,5,62,259,786,194,1054
1144316.3,1331096,806988,674327,1111478,3923889,39,185,1297,790,96,432
1144317.3,995504,2077123,2170015,954299,6196941,8,42,218,787,193,948
1144318.3,786336,1423484,1491453,729154,4430427,5,32,195,476,109,457
1144319.3,974255,1455855,1495235,906524,4831869,6,57,318,508,115,740
1144342.3,797800,1421763,1448921,763476,4431960,3,27,180,606,142,756
1144343.3,1018434,1235462,1163126,1059617,4476639,38,285,1254,766,165,1134
1144888.4,417664,209211,164959,355795,1147629,6,30,248,231,16,70
1150862.3,1033885,1691470,1708790,1016711,5450856,10,56,572,798,174,834
1156986.4,393950,280275,254845,384654,1313724,3,42,354,127,18,112
116598.26,363148,202687,146670,300013,1012089,15,38,297,266,28,93
1174529.3,309919,207469,169672,315840,1002900,20,80,526,254,57,228
1177185.3,950469,842679,727262,803200,3323610,21,162,1173,316,75,600
1179778.3,1019863,1699498,1766317,973095,5458773,4,52,421,665,117,657
1193729.4,244946,188267,156527,253035,842772,3,24,167,131,14,98
1195236.3,1758779,1323816,1038744,1456600,5577939,67,285,1383,1002,180,681
1197720.3,479892,1075966,1127618,488637,3172113,3,44,94,387,122,943
1205910.3,745318,1721348,1809662,753304,5029632,5,101,249,501,190,1210
1208920.3,251583,130264,94434,228905,705186,3,21,204,181,19,81
1208921.3,256895,139104,101113,235152,732264,7,32,226,218,26,100
1208923.3,253644,140026,100441,233818,727929,5,18,205,216,14,65
1214065.3,806895,762080,679350,809137,3057462,35,173,767,611,161,765
1218492.5,480184,331736,301134,466035,1576971,16,45,331,243,50,124
1218493.3,615018,370861,303723,559783,1848710,13,64,445,384,41,181
1218495.3,447626,244919,209715,390382,1289786,11,50,424,320,24,96
1218508.4,492738,312575,268125,488110,1561488,23,63,469,305,41,140
1221537.3,330788,254155,220237,313778,1118958,10,46,230,177,28,115
1223566.3,880682,1546842,1578935,874409,4880868,11,140,519,630,141,1253
1224163.3,422719,816360,883193,398145,2520417,2,41,190,310,93,439
1234596.3,318041,141714,99854,283529,843138,3,21,273,250,25,69
1235834.3,963376,1232449,1121506,965289,4282620,21,127,622,528,109,599
1235834.6,961841,1231087,1120460,963679,4277067,21,127,620,525,108,603
1240783.3,584962,1271881,1293021,557920,3707784,0,9,46,497,104,646
1242993.3,337931,173151,122155,302454,935691,12,26,232,255,33,79
1261131.3,311962,176299,133487,307643,929391,10,37,305,234,28,131
1262470.4,880065,1347417,1394418,813249,4435149,5,54,284,547,128,709
1267021.3,759983,437137,370429,714641,2282190,19,80,524,386,44,189
1268285.3,1071649,2033010,2022391,1051972,6179016,11,77,584,727,161,1131
1269334.5,379576,191817,152386,328225,1052004,2,13,199,208,13,43
1273125.3,584185,1363635,1400300,598434,3946554,5,96,199,527,184,1571
1277257.4,311299,192031,155431,313407,972168,11,68,488,258,37,193
1279017.3,972572,1038280,927480,967320,3905652,36,133,746,670,143,577
1302858.3,311343,145808,96564,282349,836064,16,31,275,297,37,86
1313291.3,315141,154089,102167,286828,858225,9,20,266,282,33,72
1313292.3,306989,148790,98763,281543,836064,8,23,235,247,32,80
1313294.3,316138,149358,99385,287431,852312,8,22,284,266,34,84
1321368.3,608726,1277819,1254952,634996,3776493,2,14,107,369,79,513
1329640.3,806562,852836,781244,753236,3193878,29,162,752,429,92,456
1330035.3,1042645,916531,819357,981013,3759546,50,115,750,600,130,371
1330036.3,1042210,861109,759579,974290,3636876,28,75,621,505,106,278
1333854.3,1049786,1923469,2143864,964901,6082020,4,52,251,897,197,903
1333857.3,562924,1205664,1268897,575907,3613392,3,78,194,465,143,1098
1336237.3,611057,537610,482671,615380,2246718,14,61,471,232,45,223
135735.6,1368202,867722,675191,1215766,4126881,53,195,1440,957,186,724
137722.3,1012447,2221271,2257890,1039749,6531357,3,59,265,480,86,810
1380770.3,658528,1531401,1595189,629841,4414959,1,76,208,461,142,1028
1385510.3,921561,734004,604724,818488,3078777,37,221,1208,740,143,744
1398491.3,348824,151420,108024,307176,915372,3,17,267,290,24,62
1399797.3,274056,123867,101931,229542,729396,2,9,152,98,9,28
1401328.3,244175,189351,157647,251887,843060,6,24,155,152,19,96
1401685.3,277472,151037,112348,257623,798480,19,55,330,229,42,139
1410619.3,855701,960161,850635,890426,3556833,23,120,568,421,90,480
1410620.3,1002542,1804243,1919561,1027915,5753997,10,154,651,586,181,1477
1417229.3,554677,255864,161043,474812,1446363,19,42,349,411,53,117
1417230.3,520298,253987,157555,454256,1385946,11,34,384,374,35,107
1418105.3,1243031,1878656,1911102,1250666,6283455,28,275,1080,768,192,1746
1420591.5,573767,1041957,1007371,583675,3206770,8,74,285,376,86,544
1423893.6,1050292,1639243,1506463,1087587,5283585,12,101,519,394,90,824
1429438.4,1499753,2094059,1978162,1579195,7151169,33,301,2036,532,156,1116
1429439.4,1320155,1819572,1711172,1376462,6227361,39,280,1805,514,164,1001
1432657.3,507666,235160,145511,439652,1327989,17,36,318,359,47,105
1437605.3,293917,482910,501167,277335,1555323,4,29,132,195,59,230
1437606.3,358738,514404,487153,351304,1711581,11,66,277,226,52,385
1441629.3,1087726,1561457,1561208,1074745,5285136,18,125,691,854,178,856
1443103.3,342476,248205,212805,332341,1135827,9,38,228,151,16,94
1443104.3,263740,214394,182841,260550,921525,3,26,162,89,11,70
1445512.3,381733,223799,189428,367183,1162143,7,28,228,173,17,75
1445513.3,436390,247198,208168,412152,1303908,6,35,253,185,19,95
1445514.3,558682,332363,284950,533207,1709202,12,50,379,220,30,140
1445515.3,270765,215729,183333,265693,935520,3,20,158,121,16,72
1445607.3,1357664,1106100,949309,1221201,4634274,49,188,1165,1059,217,744
1451353.3,232681,428993,421162,251546,1334379,3,46,210,135,26,244
148814.16,491731,281724,258164,411243,1442862,16,69,548,346,32,138
1504156.3,613891,1283474,1352707,625598,3868905,4,64,210,515,152,1074
1505932.3,992851,1757487,1803879,978281,5532498,10,141,536,611,167,1131
1505946.3,1002967,1771525,1815491,996581,5586564,5,105,454,599,158,1081
152297.3,1120481,794752,701086,1036502,3652821,32,116,601,328,77,266
1537994.3,1092463,905439,812104,1007188,3817194,34,155,1076,489,101,454
1545702.3,554798,347073,292152,506149,1700172,11,58,385,323,31,135
1560217.3,1220802,536503,314659,927196,2999160,20,51,534,729,48,140
1577895.3,859353,1495464,1422249,847629,4624695,13,92,336,695,164,916
1577904.3,857720,1239784,1126403,872989,4096896,21,174,530,694,83,671
1580530.3,1274207,3275030,3335875,1275628,9160731,4,100,277,904,226,1674
1580539.3,986935,2592408,2698502,973611,7251360,12,107,220,760,224,1737
1580831.4,324059,401420,363126,283490,1372095,4,23,130,180,32,193
1587522.3,680457,1408621,1457237,706815,4253130,15,159,359,722,284,2220
1604020.3,355977,592465,580108,380986,1909536,8,86,393,225,39,381
1614.7,373766,258045,219608,344690,1196109,14,71,349,287,31,146
1638161.3,645927,1371009,1470206,681958,4169100,5,135,567,475,130,1334
1638163.3,613820,1363618,1443611,646081,4067130,5,125,523,464,142,1370
1642040.3,482735,1115244,1188689,478085,3264753,5,36,96,477,182,864
1642949.3,598036,1207803,1166913,605767,3578519,7,39,169,216,53,427
1643451.3,1679415,1210027,1031595,1520735,5441772,22,132,948,760,108,486
164546.7,889174,1854350,1850077,858002,5451603,4,40,150,667,160,1001
1658008.3,1318663,820552,672342,1111276,3922833,47,180,1286,879,158,579
1658009.3,1339461,814841,660207,1180108,3994362,59,185,1400,1009,150,534
1675527.3,799451,1486003,1385745,801966,4470306,11,107,335,725,169,898
1681196.3,886179,1057628,965770,903327,3812904,18,138,760,419,90,599
1681197.3,471913,1048174,1109181,464818,3094086,6,42,118,397,146,808
1682204.3,1438239,2419822,2315763,1454874,7628698,17,149,787,888,196,1452
1684385.3,989494,1797787,1840572,975904,5603757,14,131,484,705,182,1306
1687.3,309853,464092,477457,289068,1540443,6,59,210,221,63,363
1690245.3,443677,1047920,1162093,451926,3105616,8,35,76,371,123,753
1692239.3,508160,1152253,1216467,519267,3396147,3,49,144,436,147,1067
1692241.3,1116650,1965264,2090935,1134594,6307419,11,159,733,667,207,1606
1735670.3,600188,1109579,1081028,599085,3389787,9,56,223,366,71,487
1735678.3,561052,1193253,1130081,570108,3454473,0,20,84,165,29,270
1735683.3,476081,1008657,962350,482814,2929878,2,21,90,215,46,346
1735688.3,595024,1386074,1503882,596658,4081608,6,42,98,512,158,860
1735690.3,598907,1236204,1180884,605635,3621549,1,28,110,142,29,293
1735693.3,782580,1420604,1381636,785472,4370088,3,37,232,172,32,260
1736215.3,479936,1012013,993586,472393,2954466,2,16,82,155,40,336
1736216.3,592892,1176557,1152134,594513,3516069,3,38,179,260,60,604
1736225.3,893339,1386471,1302529,875643,4457580,18,111,536,573,125,703
1736232.3,619641,1194495,1298032,585152,3696819,9,64,193,468,135,727
1736245.3,650654,1453548,1604185,663557,4366034,3,65,257,442,108,1000
1736251.3,606611,1338699,1519561,613341,4077945,2,70,295,412,102,1062
1736272.3,860741,1567690,1650491,774691,4853415,5,35,168,560,132,710
1736273.3,670779,1268183,1361229,642597,3938321,11,49,175,435,131,627
1736276.3,481332,1088245,1184676,502158,3256381,7,73,186,395,142,980
1736280.3,673769,1435946,1485781,639430,4234740,3,33,170,505,98,580
1736282.3,393875,1042099,1146264,403659,2982261,3,17,37,330,108,593
1736285.3,419097,1005283,1108059,432674,2965089,6,29,70,317,107,671
1736289.3,988779,645323,547179,851311,3032445,22,131,1346,534,70,351
1736291.3,471482,1136246,1208175,472618,3285602,3,19,42,356,127,829
1736292.3,526906,1276760,1410245,553528,3767415,4,40,102,460,163,949
1736296.3,881711,1732636,1782081,815115,5211228,6,55,281,767,169,829
1736301.3,547767,1181651,1100902,559446,3389739,1,29,103,198,39,377
1736307.3,672405,1393069,1442147,699048,4206597,8,153,343,716,273,2222
1736308.3,441853,1049655,1169569,450736,3111720,6,24,57,369,120,701
1736311.3,523839,1219835,1287255,518368,3549219,5,40,74,413,140,1039
1736323.3,649706,1498796,1588913,659625,4396989,11,97,248,593,185,1249
1736325.3,462202,1147177,1225657,467451,3302454,3,18,38,343,104,621
1736327.3,502181,1255803,1372711,527962,3654544,2,24,70,420,143,798
1736330.3,869473,1344859,1373918,873812,4462002,13,185,768,663,172,1631
1736331.3,462898,1270006,1421242,477003,3631020,3,12,25,322,92,324
1736333.3,548881,1205757,1341617,551004,3647178,5,32,75,464,169,830
1736336.3,617509,1326198,1403522,639870,3987003,7,104,425,525,154,1305
1736338.3,669523,1365184,1404102,633804,4071419,12,79,372,504,115,629
1736339.3,592414,1578636,1624841,623742,4419480,0,24,42,448,135,1093
1736341.3,577887,1304974,1393980,582266,3859041,3,65,164,511,152,1121
1736343.3,606409,1193527,1127928,630004,3557829,3,30,151,226,51,448
1736345.3,535649,1150888,1081842,542146,3310456,2,18,97,266,59,426
1736346.3,600364,1325881,1350008,635016,3910261,1,35,132,301,71,637
1736349.3,648975,1415977,1520535,659186,4244667,5,85,186,586,200,1539
1736350.3,594803,1175075,1130727,594020,3494592,3,23,166,191,41,386
1736351.3,1147480,706383,622707,954225,3420469,30,106,753,566,75,286
1736353.3,449012,981204,995591,443741,2869494,1,24,94,301,86,373
1736358.3,775038,1336161,1396566,787065,4293768,16,238,902,480,123,1811
1736364.3,587449,1312061,1439857,584855,3923925,2,50,200,416,106,1002
1736366.3,1184873,714926,605150,992148,3496968,46,181,1672,812,110,441
1736367.3,1409271,792569,625860,1189297,4016922,57,179,1732,916,129,443
1736369.3,544517,1197252,1153928,555185,3450873,0,10,81,156,29,285
1736370.3,481667,1142008,1053330,476239,3144973,1,15,43,115,25,238
1736373.3,695293,686056,622751,657155,2661102,10,46,319,235,39,203
1736378.3,512020,1168215,1281792,537347,3499314,3,47,291,405,113,733
1736381.3,681734,1390833,1489403,710240,4272084,4,158,667,452,130,1651
1736382.3,728818,1643805,1763943,730430,4866735,4,55,222,485,128,1044
1736390.3,656074,1519436,1594883,666094,4436298,12,73,176,557,152,956
1736391.3,827265,1853536,1862937,828481,5367506,12,104,270,697,204,1445
1736393.3,509490,1141393,1239615,505147,3395570,6,18,48,371,111,334
1736394.3,498678,1123990,1221715,503404,3347709,8,45,135,403,124,779
1736395.3,903224,1644324,1755243,849505,5147640,17,137,385,665,190,1152
1736397.3,507406,1262264,1367695,515347,3652244,3,36,68,397,123,740
1736399.3,412187,1122260,1209172,434713,3176556,2,20,44,295,87,593
1736402.3,508601,1058959,1156297,473519,3197151,7,39,101,389,123,553
1736406.3,544635,1081190,1087071,515842,3228654,1,11,90,383,62,450
1736408.3,499642,1241716,1351356,498081,3590741,1,10,33,420,114,546
1736409.3,601612,1482910,1610567,606972,4301776,3,20,61,481,129,595
1736410.3,567139,995162,1005253,568583,3136014,23,132,393,448,136,889
1736413.3,642649,1345881,1419098,625022,4032467,11,67,164,589,176,956
1736415.3,599363,1398968,1494218,595314,4086915,8,53,101,507,148,788
1736416.3,563749,1420668,1536551,568419,4089315,0,8,43,453,124,580
1736426.3,532065,1021183,1053662,541251,3148161,11,187,717,432,143,1338
1736429.3,890597,1446703,1527512,894763,4759188,14,139,601,462,125,1227
1736431.3,587274,1442417,1571570,585397,4186493,4,24,62,449,127,670
1736433.3,1027136,2103017,2181666,978464,6289119,14,69,221,780,205,1210
1736434.3,972942,1964300,2086754,940472,5963904,10,71,213,890,175,820
1736436.3,807586,1327602,1315071,811832,4262049,21,241,865,550,145,1383
1736443.3,486755,1048743,1126176,472811,3134425,0,35,131,306,81,488
1736445.3,625224,1309554,1359044,608929,3902532,11,71,218,555,145,910
1736446.3,521479,1081139,1183677,523041,3309312,11,133,282,503,182,1293
1736447.3,823908,1664961,1695172,830563,5010458,7,56,259,347,75,504
1736455.3,1142372,2173849,2240174,1024713,6580775,1,34,204,682,169,1188
1736456.3,1101846,1668312,1691729,1133968,5595690,24,255,1032,698,188,1655
1736457.3,980171,2015733,2084599,969794,6050156,14,159,389,828,228,1757
1736458.3,1067563,2192466,2316392,1077703,6654031,21,168,418,836,260,1886
1736469.3,622117,1075945,1091064,619864,3406587,13,108,403,382,86,761
1736473.3,997616,1456823,1431018,1032001,4916831,20,284,1086,802,202,1641
1736474.3,754688,1454017,1474345,738855,4420846,3,30,173,142,24,300
1736475.3,709177,1558453,1671412,683835,4619157,6,37,103,645,200,1004
1736477.3,709999,1150962,1161215,702516,3724143,8,98,476,418,108,799
1736478.3,481298,1095815,1164147,487565,3228699,5,69,161,427,128,879
1736483.3,456284,1060971,1120139,472349,3109686,5,52,173,400,122,863
1736484.3,640484,1527297,1704563,643418,4515660,5,38,97,454,129,621
1736486.3,950945,2326827,2466230,929603,6659790,2,40,133,721,190,1087
1736488.3,691716,1586309,1717547,689876,4685217,5,59,114,612,182,910
1736490.3,861411,1584678,1627398,829219,4901992,13,111,418,611,140,818
1736492.3,1017237,2025286,2102538,970581,6107095,6,69,330,822,187,937
1736495.3,734198,1783726,1907335,725467,5150474,6,42,94,611,164,864
1736496.3,596829,1263842,1330029,576739,3767295,10,73,166,495,153,1191
1736498.3,572948,1233231,1312708,553986,3672855,4,39,96,516,136,906
1736501.3,652956,1275629,1288390,643137,3859740,2,28,163,253,56,429
1736504.3,1012994,2087231,2125029,1006657,6231494,15,104,339,848,213,1417
1736507.3,776876,1237198,1289861,792274,4096050,15,160,580,524,135,1078
1736511.3,944160,2093941,2071820,891510,5995695,7,41,128,833,226,1230
1736520.3,776638,1616142,1708297,744826,4845846,10,54,171,652,173,942
1736524.4,817483,1667701,1734904,843108,5062899,4,79,301,555,145,1096
1736525.3,565254,1150191,1246516,561998,3523899,14,115,274,492,141,1121
1736528.3,780766,1678920,1704901,742638,4906826,3,41,135,706,168,982
1736531.3,893758,1689483,1750810,898327,5232339,10,99,392,815,202,1175
1736532.3,1198480,2204636,2274103,1038948,6715672,4,30,153,815,173,907
1736537.3,620424,1099382,1154678,632561,3507024,4,90,399,309,56,572
1736540.3,495680,1200573,1273744,489303,3458787,2,22,49,404,116,717
1736543.3,882745,1431751,1473891,892212,4679894,13,163,745,407,106,1271
1736544.3,967334,1939554,2046226,1003857,5954322,13,92,336,721,195,1246
1736549.3,546502,1001309,1020912,515544,3084177,4,31,116,380,62,534
1736550.3,489960,1111142,1239524,485829,3325243,5,24,77,401,118,666
1736552.3,1596340,1426568,1153256,1497390,5673299,45,247,1373,1007,193,1093
1736553.3,375834,957757,975176,374646,2683308,2,24,60,311,96,625
1736555.3,796138,1262266,1267678,790147,4115461,13,141,536,543,137,941
1736562.3,545883,1319808,1425585,551358,3840702,1,22,71,438,132,761
1736569.3,394705,865408,900303,388356,2548706,1,24,94,185,51,413
1736570.3,573927,1258417,1324574,592221,3749103,1,56,162,507,151,1028
1736576.3,578875,1194713,1197768,554121,3525450,2,14,75,445,92,668
1736580.3,876464,1797053,1882242,847810,5403353,13,76,199,812,184,804
1736584.3,608976,1077541,1085711,591972,3364182,13,88,310,567,144,783
1736586.3,750988,1653426,1756352,739950,4900425,10,52,141,663,191,1074
1736587.3,730311,1189212,1264880,776226,3960602,18,168,791,424,104,1015
1736591.3,675292,1379491,1445062,659812,4157833,7,58,200,565,161,910
1736592.3,1093500,1692351,1727380,1099615,5612516,29,299,975,835,251,2209
1736594.3,757939,1410899,1407388,761693,4337796,8,61,310,309,75,511
1736600.3,683230,1651843,1788720,676045,4793031,3,35,87,579,169,873
1736601.3,572660,1291570,1388199,578697,3831000,3,48,144,464,136,797
1736609.3,527638,1418670,1461496,554494,3962274,1,27,53,422,123,987
1736612.3,625420,1292971,1368698,586978,3873359,5,18,75,526,100,617
178901.10,599431,892449,848256,655352,2995488,17,121,598,382,75,657
194963.24,1091541,1824287,1861810,1084608,5862189,9,159,791,769,207,1528
203122.15,1216942,1053779,970847,1105708,4347276,8,48,432,528,68,282
2138.4,536871,216527,162230,454319,1369947,46,51,151,206,50,64
216778.7,652925,1352167,1359420,629139,3993651,2,25,87,444,87,604
218491.5,1026380,1186491,1069887,1028317,4311075,28,190,895,540,131,823
230089.6,1204713,1070084,924895,1181586,4381278,39,222,1191,656,109,656
236097.3,673117,990942,936649,660403,3261111,2,56,454,277,45,386
243265.5,1349697,1139554,977847,1317800,4784898,53,212,1318,721,145,709
244581.5,584532,377543,342853,555351,1860279,40,137,1109,551,116,381
254945.25,348195,169332,121883,312562,951972,14,39,318,254,26,90
254945.26,348854,169851,122077,312945,953727,15,41,321,258,28,93
264201.15,641727,366816,341635,609464,1959642,37,126,1153,405,77,271
264203.5,450653,445821,405154,483183,1784811,4,40,321,186,28,236
267608.8,812802,1670993,1687296,772804,4943895,4,43,167,537,148,991
269536.3,1281263,3209271,3292067,1334942,9117543,16,262,622,877,252,2495
272568.11,531524,1139337,1117672,552006,3340539,4,34,123,215,41,424
272568.12,543966,1160821,1142432,565980,3413199,5,47,151,223,38,445
292222.4,477027,877018,861815,457464,2673324,9,74,235,308,78,622
292414.10,700467,1124641,1068056,725565,3618729,10,103,428,538,119,785
292805.6,285474,164250,119739,241947,811410,16,35,208,218,28,93
293613.4,320185,158016,122969,281685,882855,4,14,161,165,13,44
298654.4,1010637,2683553,2800198,1041834,7536222,3,107,285,758,204,1802
303541.3,492618,309317,257153,444953,1488651,12,38,295,358,27,102
314724.4,315952,150541,100446,286543,853482,9,23,269,254,32,86
329726.14,0,0,0,0,0,0,0,0,0,0,0
336407.7,482532,234980,182828,410093,1310433,7,24,251,246,22,55
33989.4,431490,217611,173436,369504,1192041,5,27,264,207,19,70
347255.3,372093,189006,149658,321165,1031922,2,15,203,199,12,43
358.67,1009182,1484237,1498611,1041523,5033553,22,283,1061,578,148,1628
362413.3,1667248,889609,724726,1423122,4704705,42,170,1284,1045,121,456
363754.4,1179552,1821097,1883179,1204462,6088290,23,261,944,678,183,1705
37692.4,192867,59919,46412,170863,470061,1,7,96,90,4,20
37923.8,293019,736475,750755,289678,2069927,0,13,27,264,87,446
379731.5,724979,1284921,1313082,702853,4025835,5,53,376,579,101,530
38312.3,1873824,3758350,3651627,1825757,11109558,32,242,573,1696,439,3139
391036.3,315998,159749,112450,283816,872013,11,39,244,242,28,88
396598.3,1141188,2036291,1963335,1145200,6286014,15,94,671,702,161,1249
398525.3,1389249,2514046,2545648,1375894,7824183,20,168,684,988,273,1952
401562.4,735365,1443596,1493042,793289,4465292,13,214,836,545,133,1660
416276.5,403812,205456,162561,346043,1117872,6,21,253,231,17,58
42234.21,1325380,3130179,3268526,1283664,9000696,4,105,258,959,259,1952
443152.3,821878,1139304,1075927,800788,3837897,17,161,641,548,106,745
444612.3,546895,278612,211661,460255,1497255,4,20,263,265,21,65
446462.6,912766,2721306,2577739,935851,7147662,2,29,58,755,235,1478
465817.9,772143,975743,890157,763162,3401205,21,131,626,423,87,510
465820.3,432015,1072301,1128737,433394,3066447,2,21,38,306,103,781
467085.7,932159,799425,709482,808183,3249246,17,104,674,299,51,305
467174.5,453279,228640,180289,385930,1248135,4,22,266,231,15,72
471821.5,314749,186316,133163,256712,890940,13,31,182,217,33,105
471854.5,1587868,1658679,1612828,1350379,6209754,21,136,1087,543,109,659
487909.11,652468,1373891,1381815,618357,4026531,3,22,88,488,96,623
494416.4,688540,615699,560364,658985,2523582,24,75,335,288,57,173
494420.8,577955,1079572,1175458,545126,3377544,8,49,168,462,139,672
501479.3,746350,1565600,1615901,735130,4662981,0,60,296,613,179,1065
50340.43,1167989,2028907,2070400,1128471,6393877,10,77,561,911,178,973
511.8,768556,1122682,1077192,845779,3814209,6,41,209,601,110,530
519424.4,1247547,771914,576603,1113408,3708380,19,142,1093,532,58,385
521010.3,476841,205774,151138,400153,1233906,19,34,365,389,34,82
56458.12,665769,1481428,1501340,637878,4286415,1,21,74,516,108,707
572265.5,557917,396906,353648,511617,1820067,11,93,681,165,26,222
574966.4,782406,1039124,971343,830215,3623088,17,104,635,389,91,461
626418.3,944524,2048353,2057896,924957,5975730,2,46,196,667,156,1279
643561.4,768912,1687237,1740032,738462,4934643,5,30,127,582,155,814
648999.4,823191,2267840,2290107,841009,6222147,3,41,100,618,164,1000
65700.7,1043972,1146892,1034734,1004552,4230150,37,159,870,648,122,650
663321.4,484596,374310,329019,450768,1638690,3,42,306,95,17,139
698761.4,1128652,1719122,1774657,1158707,5781132,12,237,882,624,139,1557
69974.4,1089504,1957483,2013804,1079558,6140349,15,124,499,647,168,1117
700750.3,251862,310903,284855,237714,1085214,8,55,286,128,43,236
717227.3,856915,913733,851648,805369,3427659,11,82,542,422,76,454
764298.3,513712,345864,287007,501917,1648500,20,85,573,321,50,199
765910.4,505341,1087955,1157533,528213,3279042,0,18,138,387,105,436
77551.9,74071,41155,30406,63831,209463,3,9,66,52,6,20
796620.3,1107698,851333,751452,1052564,3763047,52,217,1244,845,183,698
82380.11,550894,1176197,1234950,558084,3520125,8,58,132,467,158,978
86106.3,496721,288188,224065,423151,1432125,5,28,340,239,29,94
870968.3,1066961,917207,829447,1033195,3846810,41,199,1045,728,135,629
906888.9,1000934,576420,459286,879171,2915811,29,155,1044,870,94,387
908290.3,760764,1783726,1865293,785773,5195232,5,79,246,517,123,1145
909613.9,883216,2390499,2461823,887631,6623169,2,36,73,665,177,1290
914128.3,445327,531763,490980,432109,1900179,8,66,288,236,53,290
915437.3,1248069,1491270,1304260,1121843,5165442,6,72,401,579,96,828
91604.6,620315,458458,418549,593366,2090688,23,101,687,438,67,284
932213.3,1064032,1190052,1105667,1084779,4444530,23,160,876,595,122,685
941638.3,377319,192638,153225,326653,1049835,2,17,217,199,13,50
945681.4,0,0,0,0,0,0,0,0,0,0,0
96496.5,169305,98332,71974,147226,486822,6,16,149,121,19,60
981368.3,739709,1406218,1378623,732105,4256655,1,23,186,453,73,472
981383.3,1098094,698049,518669,946824,3261636,40,146,718,767,101,402
981384.3,874229,1193049,1079918,892934,4040130,30,193,631,788,114,779
985054.3,777188,1180943,1077820,787078,3822918,17,110,386,560,78,518
985867.6,682737,527258,493332,657955,2361282,39,124,837,558,119,414
999386.3,844520,1583542,1605872,820930,4854864,9,66,308,635,122,669
